ID;Name;Exercise type;BodyPart;Equipment;muscle_group;secondary_muscles;difficulty;remarks;is_duplicate;exID;Gender;tags;tags_temp;score;type;goal;motion_pattern;additional;popularity_men;popularity_women;summary;philosophy
133813;Exercise Ball Hug;Stretching;Back;Stability ball;Erector spinae;Latissimus dorsi, Trapezius;Beginner;;;7aacfacc-03c3-4f26-8d98-92ce570e0ab7;0;"[""tier1"",""isolation"",""mobility"",""rehab"",""bodyweight""]";;30;stretch;mobility;;cool_down, beginner_friendly;40;45;ball hug;stretching
50313;Jack knife on Ball;Strength;Waist;Stability ball;Rectus abdominis;Obliquus externus abdominis, Hip flexors;Intermediate;Lie face-up with the stability ball under your lower back. Engage your core to lift your hips and form a jackknife shape by bringing your knees toward your chest. Maintain control and avoid using momentum.;;f1f8cac1-9245-4e64-9abe-7aec8e8799fa;0;"[""tier3"",""isolation"",""stability"",""core"",""plateau_breaker""]";;55;isolation;strength, stability;crunch;core, balance;50;55;ball jackknife;calisthenics
70013;Side Bend (on stability ball);Strength;Waist;Stability ball;Obliquus externus abdominis;Quadratus lumborum, Erector spinae;Intermediate;;;590c0a21-bbca-4175-b7be-960384f2e19a;0;"[""tier2"",""isolation"",""mobility"",""stability"",""beginner_friendly""]";;50;isolation;mobility, stability;rotation;beginner_friendly;55;60;ball oblique;stretching
170613;Stability Ball Front Plank;Strength;Waist;Stability ball;Rectus abdominis;Obliquus externus abdominis, Erector spinae;Intermediate;;;7f67536f-80da-43f2-aad0-e864548e747d;0;"[""tier2"",""isolation"",""stability"",""core""]";;60;isometric;stability, strength;plank;beginner_friendly;65;70;ball plank;core
256413;Jack Plank on Medicine Ball;Strength;Waist;Medicine Ball;Rectus abdominis;Obliquus externus abdominis, Transverse abdominis, Hip flexors;Intermediate;;;f1c1a398-b359-419f-81e7-06b317406536;2;"[""tier3"",""compound"",""endurance"",""stability"",""core""]";;55;isometric;stability, strength;plank;core, balance;50;55;ball plank;calisthenics
822313;Dumbbell Renegade Row on Stability Ball;Strength;Waist;Dumbbell;Latissimus dorsi;Rectus abdominis, Obliquus externus abdominis, Rhomboids;Advanced;;;e690470f-652c-4af5-9dff-145fec842cee;1;"[""tier3"",""compound"",""strength"",""stability"",""horizontal_pull"",""plateau_breaker""]";;50;compound;strength, stability, balance;horizontal_pull;core_strength;60;65;Ball plank row;lifting, calisthenics
372913;Barbell Chest Press on Stability Ball;Strength;Chest;Barbell, Stability ball;Pectoralis major;Deltoid anterior, Triceps brachii, Rectus abdominis;Intermediate;;;6a881f7e-cc53-497b-ab62-ffbbfb7c9b94;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""horizontal_press"",""stability""]";;40;compound;strength, stability;horizontal_press;plateau_breaker;45;55;ball press;lifting
483413;Dumbbell Alternate Chest Press on Stability Ball;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior, Triceps brachii, Rectus abdominis;Intermediate;;;e8a110e6-2241-4cdb-9676-b578f59f51d0;0;"[""tier2"",""compound"",""strength"",""horizontal_press"",""stability""]";;65;compound;strength, stability;horizontal_press;beginner_friendly;70;65;ball press;lifting
35713;Dumbbell One Arm Press (on stability ball);Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior, Triceps brachii, Rectus abdominis;Intermediate;Perform the press with one arm while engaging core muscles for balance on the stability ball.;;dd5cdd15-2649-4eee-8548-fc98f24ecb32;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""vertical_press"",""stability""]";;55;compound;strength, stability;vertical_press;beginner_friendly;60;55;ball press;lifting
65013;Pull In (on stability ball);Strength;Waist;Stability ball;Rectus abdominis;Obliquus externus abdominis, Hip flexors;Intermediate;;;72f0d5a8-d938-4457-8e6d-68ba86d056b5;0;"[""tier2"",""compound"",""stability"",""core"",""bodyweight""]";;55;compound;strength, stability;crunch;beginner_friendly;50;60;ball pull-in;calisthenics
603013;Pull In (on stability ball);Strength;Waist;Stability ball;Rectus abdominis;Iliopsoas, Obliquus externus abdominis;Intermediate;;;34520f2f-0d38-455b-bd39-b31a00d7cd0f;2;"[""tier2"",""compound"",""stability"",""core"",""bodyweight""]";;55;compound;strength, stability;crunch;beginner_friendly;50;60;ball pull-in;calisthenics
84213;Weighted Pullover (on stability ball);Strength;Back;Weighted;Latissimus dorsi;Pectoralis major, Rectus abdominis;Intermediate;;;9853c5f5-04d7-4217-a6ae-d23c3820a474;0;"[""tier3"",""compound"",""strength"",""stability""]";;60;compound;strength, stability;horizontal_pull;plateau_breaker;55;65;ball pullover;lifting, stability
129113;Dumbbell One Arm Pullover on Exercise Ball;Strength;Chest;Dumbbell;Pectoralis major;Latissimus dorsi, Rectus abdominis;Intermediate;;;20c58a9f-e48b-4999-8a00-8257cea1fe9c;0;"[""tier3"",""compound"",""strength"",""stability""]";;50;compound;strength, stability;hinge;beginner_friendly;55;50;ball pullover;lifting
66313;Push Up Medicine Ball;Strength;Chest;Medicine Ball;Pectoralis major;Deltoid anterior, Triceps brachii, Rectus abdominis;Intermediate;;;5fc6b36a-6565-46d1-ac8b-3c3930d4f49b;0;"[""tier2"",""compound"",""strength"",""stability"",""horizontal_press"",""bodyweight""]";;50;compound;strength, stability;horizontal_press;plateau_breaker;70;65;Ball Push;lifting
65513;Push up (on stability ball);Strength;Chest;Stability ball;Pectoralis major;Triceps brachii, Deltoid anterior, Rectus abdominis;Intermediate;;;6fcfd031-0674-491a-af06-dd191d91ab97;0;"[""tier2"",""compound"",""strength"",""stability"",""horizontal_press"",""bodyweight""]";;60;compound;strength, balance;horizontal_press;plateau_breaker;65;55;ball push-up;calisthenics
267913;Push Up (on stability ball);Strength;Chest;Stability ball;Pectoralis major;Triceps brachii, Deltoid anterior, Rectus abdominis;Intermediate;;;c60d5483-7982-4bf8-801b-ed7f47d3553d;2;"[""tier2"",""compound"",""strength"",""stability"",""horizontal_press"",""bodyweight""]";;60;compound;strength, balance;horizontal_press;plateau_breaker;65;55;ball push-up;calisthenics
412113;Single Arm Push-Up on Medicine Ball;Strength;Chest;Medicine Ball;Pectoralis major;Deltoid anterior, Triceps brachii, Rectus abdominis;Advanced;;;4504fd40-2110-4016-89f9-6e7eb1fb00e1;1;"[""tier3"",""compound"",""strength"",""core"",""horizontal_press"",""stability""]";;50;compound;strength, balance, stability;horizontal_press;bodyweight, plateau_breaker;65;55;ball push-up;calisthenics
229613;Stability Ball Rollout;Strength;Hips;Stability ball;Rectus abdominis;Obliquus externus abdominis, Transverse abdominis, Iliopsoas;Intermediate;;;a0966713-fe87-4497-a73f-bf59c3a274e2;2;"[""tier2"",""compound"",""stability"",""core""]";;55;compound;strength, stability;plank;beginner_friendly;60;65;ball rollout;core
64013;One Arm Slam (with medicine ball);Strength;Waist;Medicine Ball;Obliquus externus abdominis;Rectus abdominis, Erector spinae, Deltoid anterior;Intermediate;;;9fac9b7b-e1b1-4fe7-812d-b2de3a17bb74;0;"[""tier2"",""compound"",""power"",""core"",""rotation""]";;60;ballistic;power, coordination;rotation;high_impact;70;50;ball slam;explosives
160313;Weighted Exercise Ball Wall Squat;Strength;Thighs;Weighted;Quadriceps;Gluteus maximus, Hamstrings, Erector spinae;Intermediate;;;351de2ad-2ce1-43bb-a7b8-01ddfde684fc;0;"[""tier2"",""compound"",""strength"",""squat"",""stability""]";;65;compound;strength, stability;squat;plateau_breaker;60;55;ball squat;lifting
404113;Dumbbell Russian Twist (on stability ball);Strength;Waist;Dumbbell;Obliquus externus abdominis;Rectus abdominis, Erector spinae;Intermediate;;;4d5d2785-2f7d-48c8-a992-a479b41b7273;0;"[""tier2"",""compound"",""stability"",""rotation""]";;60;isolation;strength, stability, balance;rotation;core_strength;70;75;Ball twist;lifting, calisthenics
68613;Russian Twist (on stability ball arms straight);Strength;Waist;Stability ball;Obliquus externus abdominis;Rectus abdominis, Transverse abdominis, Erector spinae;Intermediate;;;c431a50f-04e3-4e33-ac9c-0690aad67a95;0;"[""tier2"",""compound"",""strength"",""stability"",""rotation"",""bodyweight""]";;60;isolation;core_strength;rotation;beginner_friendly;70;75;ball twist;lifting, calisthenics
902513;Sitting Woodchopper on Stability Ball;Strength;Waist;Stability ball;Obliquus externus abdominis;Rectus abdominis, Erector spinae, Quadratus lumborum;Intermediate;;;6a2cc9bc-21fb-4841-850b-648290fbe0a5;1;"[""tier2"",""compound"",""strength"",""rotation"",""core""]";;55;compound;strength, stability;rotation;beginner_friendly;45;50;ball twist;calisthenics
598513;Balloon Drill;Strength;Thighs;Stability ball;Quadriceps;Hamstrings, Gluteus maximus;Intermediate;;;f82a195d-6933-4ba6-b9a5-4144499c35ad;1;"[""tier3"",""compound"",""endurance"",""agility""]";;25;dynamic;coordination, agility;;low_impact;30;40;balloon play;coordination
520613;Resistance Band Kneeling Ab Crunch (VERSION 2);Strength;Waist;Resistance Band;Rectus abdominis;Obliquus externus abdominis, Transversus abdominis;Beginner;;;d1041709-709e-445a-b48e-4b9dca1afd20;0;"[""tier2"",""isolation"",""strength"",""core""]";;70;isolation;hypertrophy;crunch;beginner_friendly, at_home;55;60;band ab crunch;lifting
678413;Resistance Band Seated Hip Abduction (VERSION 2);Strength;Hips;Resistance Band;Gluteus medius;Gluteus minimus, Tensor fascia latae;Beginner;;;5266a64b-d8ca-4687-9178-4f4dc641a157;2;"[""tier2"",""isolation"",""strength"",""hypertrophy"",""beginner_friendly""]";;70;isolation;hypertrophy;;beginner_friendly, at_home;50;70;band hip abduction;lifting
678513;Resistance Band Seated Hip Abduction (VERSION 2);Strength;Hips;Resistance Band;Gluteus medius;Gluteus minimus, Tensor fasciae latae;Beginner;;;8e69addf-ba26-48db-acfc-2470aa4dfab2;0;"[""tier2"",""isolation"",""strength"",""hypertrophy"",""beginner_friendly""]";;70;isolation;hypertrophy;;beginner_friendly, at_home;50;70;band hip abduction;lifting
405013;Resistance Band Hip Thrusts;Strength;Hips;Resistance Band;Gluteus maximus;Hamstrings, Erector spinae;Intermediate;;;ccf1dc48-7416-4fbb-a624-0aba77d73349;0;"[""tier2"",""compound"",""strength"",""hypertrophy""]";;70;compound;strength, hypertrophy;hinge;beginner_friendly, at_home;65;75;band hip thrust;lifting
420213;Landmine Resistance Band One Arm Shoulder Press;Strength;Shoulders;Resistance Band;Deltoid anterior;Triceps brachii, Obliquus externus abdominis;Intermediate;;;4e9c849d-6af7-4982-bcd0-dda09988aec4;0;"[""tier3"",""compound"",""strength"",""vertical_press"",""stability""]";;60;compound;strength, stability;vertical_press;plateau_breaker;65;55;band press;lifting
318613;Barbell Military Press (with hanging band technique);Strength;Shoulders;Barbell;Deltoid anterior;Trapezius, Triceps brachii;Intermediate;;;d6d5909f-19bb-4d1e-89ed-603dc24b7266;0;"[""tier2"",""compound"",""strength"",""vertical_press"",""plateau_breaker""]";;40;compound;strength, stability;vertical_press;plateau_breaker;55;45;band press;lifting
318813;Dumbbell Straight Arm Pullover (with hanging band technique);Strength;Chest;Dumbbell;Pectoralis major;Latissimus dorsi, Anterior deltoid;Intermediate;;;ba486a4c-30c5-4a85-8369-0de425a94c1c;0;"[""tier3"",""compound"",""strength"",""mobility"",""plateau_breaker""]";;50;compound;strength, hypertrophy;horizontal_pull;plateau_breaker;65;55;band pullover;lifting
379813;Resistance Band Punch;Strength;Chest;Resistance Band;Pectoralis major;Deltoid anterior, Triceps brachii;Beginner;;;8c3e9621-73e7-44f2-96fd-1ee1c2a27e49;0;"[""tier2"",""compound"",""power"",""horizontal_press""]";;70;compound;strength, coordination;horizontal_press;beginner_friendly, at_home;65;70;band punch;lifting
78413;Squat (with band);Strength;Thighs;Band;Quadriceps;Gluteus maximus, Hamstrings, Erector spinae;Intermediate;;;5426960d-b184-4278-93b3-34f01e06293c;0;"[""tier2"",""compound"",""strength"",""stability"",""squat""]";;40;compound;strength, stability;squat;plateau_breaker;50;60;band squat;lifting
318413;Barbell Squat (with hanging band technique);Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings, Erector spinae;Intermediate;;;f84c178a-c03a-47c4-a3db-90531d2e5d7f;0;"[""tier2"",""compound"",""strength"",""squat"",""plateau_breaker""]";;40;compound;strength, stability;squat;plateau_breaker;35;30;band squat;lifting
275313;Kettlebell Resistance Band Full Squat from Deficit;Strength;Hips;Body weight;Quadriceps;Gluteus maximus, Hamstrings, Erector spinae;Intermediate;;;3203ffb1-6798-46d5-831e-5b72aaf76b7d;2;"[""tier3"",""compound"",""strength"",""hypertrophy"",""squat"",""plateau_breaker""]";;50;compound;strength, hypertrophy;squat;plateau_breaker;45;35;band squat;lifting
387113;Barbell Front Chest Squat with Resistance Band;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings, Erector spinae;Intermediate;;;445a3bed-cd6f-42e8-be4d-9604bd63867d;0;"[""tier3"",""compound"",""strength"",""squat""]";;40;compound;strength, hypertrophy;squat;plateau_breaker;55;45;band squat;lifting
214713;Lever Hip Thrust With Resistance Band;Strength;Hips;Leverage machine, Resistance Band;Gluteus maximus;Hamstrings, Erector spinae;Intermediate;;;bef0862c-818c-4f51-8ec6-9e423db90e6d;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""hinge""]";;50;compound;strength, hypertrophy;;plateau_breaker;65;75;Band thrust;lifting
484213;Trap bar Banded Deadlift;Strength;Hips;Trap bar;Gluteus maximus;Hamstrings, Quadriceps, Erector spinae;Intermediate;;;52f4e01e-cb90-417d-b88b-24c97093ab06;0;"[""tier2"",""compound"",""strength"",""hinge"",""plateau_breaker""]";;65;compound;strength, hypertrophy;hinge;plateau_breaker;75;70;Banded deadlift;lifting
421313;Lever Banded Chest Press;Strength;Chest;Leverage machine;Pectoralis major;Deltoid anterior, Triceps brachii;Beginner;;;c23c2b17-b3bb-4d52-8840-5afdec4991ee;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""horizontal_press""]";;70;compound;strength, hypertrophy;horizontal_press;plateau_breaker;70;60;banded press;lifting
1005613;Landmine Banded Press;Strength;Shoulders;Band;Deltoid anterior;Triceps brachii, Pectoralis major, Rectus abdominis;Intermediate;;;5e6ba8e7-854d-41ea-845d-0cb3d4ba9108;0;"[""tier3"",""compound"",""strength"",""vertical_press"",""plateau_breaker""]";;60;compound;strength, hypertrophy;vertical_press;plateau_breaker;70;60;banded press;lifting
417913;Smith Banded Full Squat;Strength;Thighs;Smith machine;Quadriceps;Gluteus maximus, Hamstrings, Erector spinae;Intermediate;;;2229dbba-e525-4697-9bab-4d73b71d6bee;0;"[""tier3"",""compound"",""strength"",""hypertrophy"",""squat""]";;45;compound;strength, hypertrophy;squat;plateau_breaker;50;40;banded squat;lifting
416713;Kettlebell Banded Swing;Strength;Hips;Kettlebell;Gluteus maximus;Hamstrings, Erector spinae, Deltoid posterior;Intermediate;;;acb96d2d-9a72-422a-a736-17675779f9b2;0;"[""tier3"",""compound"",""power"",""endurance"",""hinge""]";;50;ballistic;power, strength;hinge;plateau_breaker;45;40;banded swing;lifting, explosives
387313;Barbell Hip Thrust with Resistance Band;Strength;Hips;Barbell;Gluteus maximus;Hamstrings, Erector spinae;Intermediate;;;048f08a3-5eee-43c8-b2ea-3918d5d99a6c;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""hinge""]";;70;compound;strength, hypertrophy;hinge;beginner_friendly;80;85;banded thrust;lifting
331313;Weighted Straight Bar Dip;Strength;Chest;Weighted;Pectoralis major;Triceps brachii, Deltoid anterior;Intermediate;;;da425de3-3945-496b-bb72-1eb9f63d59a6;0;"[""tier2"",""compound"",""strength"",""hypertrophy"",""vertical_press""]";;70;compound;strength, hypertrophy;vertical_press;high_impact;65;60;bar dip;lifting
331213;Weighted Muscle-up (on bar);Strength;Back;Weighted;Latissimus dorsi;Biceps brachii, Pectoralis major, Triceps brachii, Deltoid anterior;Advanced;;;0e989098-8005-4b13-956d-1286b805bd1c;0;"[""tier3"",""compound"",""strength"",""power"",""vertical_pull""]";;80;compound;strength, power;vertical_pull;plateau_breaker;85;75;bar pull;lifting, explosives
691013;Deep Push-up on Parallel Bars;Strength;Chest;Body weight;Pectoralis major;Triceps brachii, Deltoid anterior, Rectus abdominis;Intermediate;;;902260ba-364d-4579-a6d0-a3455da34e39;1;"[""tier2"",""compound"",""strength"",""hypertrophy"",""horizontal_press""]";;70;compound;strength, hypertrophy;horizontal_press;bodyweight;70;60;bar push-up;calisthenics
401113;Cable Bent Over Row with Bar;Strength;Back;Cable;Latissimus dorsi;Biceps brachii, Rhomboids, Trapezius, Erector spinae;Intermediate;;;7098cfad-d62f-4e77-94d6-d062333480f8;0;"[""tier1"",""compound"",""strength"",""hypertrophy"",""horizontal_pull""]";;70;compound;strength, hypertrophy;horizontal_pull;;75;65;bar row;lifting
181813;Supination Bar Suspension Stretch;Stretching;Upper Arms;Body weight;Biceps brachii;Brachialis, Brachioradialis;Intermediate;;;99f3280a-c8d0-41d7-a189-e19dd09a0579;0;"[""tier3"",""mobility"",""rehab""]";;40;stretch;mobility;;cool_down, beginner_friendly;45;55;bar stretch;stretching
514613;Hangback Bar Stretch;Stretching;Back;Body weight;Latissimus dorsi;Trapezius, Rhomboids, Erector spinae;Beginner;;;8463337b-a938-4317-bb6f-c29801511375;0;"[""tier3"",""mobility"",""rehab""]";;40;stretch;mobility;;cool_down;35;40;bar stretch;stretching
198913;Depression In Parallel Bars Stretch;Stretching;Back;Body weight;Latissimus dorsi;Trapezius, Rhomboids;Beginner;;;d319c434-c92f-42be-96c9-add5a9cf2070;0;"[""tier3"",""isolation"",""mobility"",""rehab""]";;40;stretch;mobility;;cool_down;30;30;bar stretch;stretching
44713;EZ Barbell Curl;Strength;Upper Arms;EZ Barbell;Biceps brachii;Brachialis, Brachioradialis;Beginner;Keep elbows close to the torso and focus on controlled movement using the EZ bar to reduce strain on the wrists.;;3f2d5b84-1010-46eb-8e3e-be962f64abc3;0;"[""tier1"",""isolation"",""hypertrophy"",""beginner_friendly""]";;75;isolation;hypertrophy;;beginner_friendly;80;70;barbell curl;lifting
223813;EZ Barbell Curl;Strength;Upper Arms;EZ Barbell;Biceps brachii;Brachialis, Brachioradialis;Beginner;;;a23d70b3-e261-4214-906b-b4780da1a6d8;2;"[""tier1"",""isolation"",""hypertrophy"",""beginner_friendly""]";;75;isolation;hypertrophy;;beginner_friendly;80;70;barbell curl;lifting
5413;Barbell Lunge;Strength;Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Ensure an upright torso with a controlled step and balanced weight distribution for effective execution.;;9bde4968-173c-480d-8ba0-2a84fc0b17c0;0;"[""tier1"",""compound"",""strength"",""hypertrophy"",""lunge""]";;70;compound;strength, balance;lunge;beginner_friendly;75;80;barbell lunge;lifting
247813;Barbell Lunge;Strength;Hips, Thighs;Barbell;Quadriceps;Gluteus maximus, Hamstrings, Gastrocnemius;Intermediate;;;becd878e-583f-4747-9e1f-580abc780ae3;2;"[""tier1"",""compound"",""strength"",""hypertrophy"",""lunge""]";;70;compound;strength, balance;lunge;beginner_friendly;75;80;barbell lunge;lifting
146113;Barbell Full Squat (Back POV);Strength;Thighs;Body weight;Quadriceps;Gluteus maximus, Hamstrings, Erector spinae;Intermediate;;;1ae30a2a-3e3e-46fa-870a-22acaed4a7e4;0;"[""tier1"",""compound"",""strength"",""hypertrophy"",""squat""]";;95;compound;strength, hypertrophy;squat;;90;80;Barbell squat;lifting
