id;Name;exercise_type;bodyPart;Equipment;muscle_group;secondary_muscles;difficulty;remarks;is_duplicate;exID;Gender;tags;tags_temp;score;type;goal;motion_pattern;additional;popularity_men;popularity_women;summary;philosophy;Video
892;Dumbbell Alternate Biceps Curl Upper Arms;Strength;Upper arms;Dumbbell;Biceps brachii;Brachialis, Brachioradialis;Beginner;Alternate arms and keep elbows close to the body.;;;0;;;70;isolation;strength, hypertrophy;;beginner_friendly;85;80;alt biceps curl;lifting;https://www.youtube.com/watch?v=o0fpsxXSWs0
1250;Dumbbell Alternate Biceps Curl Upper Arms;Strength;Upper arms;Dumbbell;Biceps brachii;Brachialis, Brachioradialis;Beginner;Alternate arms and keep elbows close to the body.;;;0;;;70;isolation;strength, hypertrophy;;beginner_friendly;85;80;alt biceps curl;lifting;https://www.youtube.com/watch?v=38CddIMuOu4
136;Dumbbell Alternate Shoulder Press Shoulders;Strength;Shoulders;Dumbbell;Deltoid;Triceps brachii;Intermediate;Keep the core engaged and avoid arching the back.;;;1;;;95;compound;strength, hypertrophy;vertical_press;;80;75;Shoulder press;lifting;https://www.youtube.com/watch?v=jhChuAgqTes
404;Dumbbell Alternate Shoulder Press Shoulders;Strength;Shoulders;Dumbbell;Deltoid;Triceps brachii;Intermediate;Keep the core engaged and avoid arching the back.;;;2;;;95;compound;strength, hypertrophy;vertical_press;;80;75;Shoulder press;lifting;https://www.youtube.com/watch?v=T1DdZlkvE-o
1255;Dumbbell Alternate Side Press Shoulders;Strength;Shoulders;Dumbbell;Deltoid (all heads);Triceps brachii;Intermediate;Maintain a stable core to prevent leaning.;;;0;;;50;compound;strength, hypertrophy;vertical_press;beginner_friendly;60;55;side press;lifting;https://www.youtube.com/watch?v=cAvxT3XjUgU
1241;Dumbbell Arnold Press II Shoulders;Strength;Shoulders;Dumbbell;Deltoid;Trapezius;Intermediate;Rotate the wrists during the press for full shoulder engagement.;;;0;;;75;compound;strength, hypertrophy;vertical_press;beginner_friendly;70;65;arnold press;lifting;https://www.youtube.com/watch?v=RzVw7gRji9c&pp=0gcJCccJAYcqIYzv
597;Dumbbell Arnold Press Shoulders;Strength;Shoulders;Dumbbell;Deltoid;Triceps brachii;Intermediate;Rotate wrists during the press for full shoulder engagement.;;;2;;;70;compound;strength, hypertrophy;vertical_press;;75;65;arnold press;lifting;https://www.youtube.com/watch?v=Dw7RMiasWpI&pp=0gcJCccJAYcqIYzv
697;Dumbbell Arnold Press Shoulders;Strength;Shoulders;Dumbbell;Deltoid;Triceps brachii;Intermediate;Rotate wrists during the press for full shoulder engagement.;;;0;;;70;compound;strength, hypertrophy;vertical_press;;75;65;arnold press;lifting;https://www.youtube.com/watch?v=RmB3C9w74ag
1240;Dumbbell Around Pullover Chest;Strength;Chest;Dumbbell;Pectoralis major;Latissimus dorsi;Intermediate;Maintain a controlled movement and avoid arching the back.;;;0;;;65;compound;strength, hypertrophy;horizontal_press;beginner_friendly;60;55;pullover;lifting;https://www.youtube.com/watch?v=btgPiux5JSY
578;Dumbbell Bar Grip Sumo Squat Hips;Strength;Hips;Dumbbell;Gluteus maximus;Quadriceps, Adductors;Intermediate;Maintain an upright torso and push through the heels.;;;2;;;50;compound;strength, hypertrophy;squat;beginner_friendly;60;70;sumo squat;lifting;https://www.youtube.com/watch?v=dYEBfBDhlPk
216;Dumbbell Behind Back Finger Curl Forearms;Strength;Forearms;Dumbbell;Forearm flexors;Flexor carpi ulnaris;Intermediate;Focus on squeezing the dumbbells to engage the forearm muscles.;;;2;;;40;isolation;strength;;plateau_breaker;50;45;finger curl;lifting;https://www.youtube.com/watch?v=GgK4Dmv-6LE
764;Dumbbell Behind Back Finger Curl Forearms;Strength;Forearms;Dumbbell;Forearm flexors;Flexor carpi ulnaris;Intermediate;Focus on squeezing the dumbbells to engage the forearm muscles.;;;0;;;40;isolation;strength;;plateau_breaker;50;45;finger curl;lifting;https://www.youtube.com/watch?v=KXcncXoSpcM
651;Dumbbell Bench Press Chest;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Ensure a controlled motion and keep elbows slightly tucked to protect the shoulders.;;;2;;;95;compound;strength, hypertrophy;horizontal_press;;85;70;dumbbell press;lifting;https://www.youtube.com/watch?v=shLtifkdzrM
1249;Dumbbell Bench Press Chest;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior, Triceps brachii;Intermediate;Ensure a controlled motion and keep elbows slightly tucked to protect the shoulders.;;;0;;;95;compound;strength, hypertrophy;horizontal_press;;85;70;dumbbell press;lifting;https://www.youtube.com/watch?v=4GgnhjmgeGE
1248;Dumbbell Bench Seated Press Shoulders;Strength;Shoulders;Dumbbell;Deltoid;Trapezius;Intermediate;Maintain a straight back and avoid arching.;;;0;;;80;compound;strength, hypertrophy;vertical_press;beginner_friendly;75;70;seated press;lifting;https://www.youtube.com/watch?v=t2SghmOsWTE
1247;Dumbbell Bench Squat Thighs;Strength;Thighs;Dumbbell;Quadriceps;Gluteus maximus;Intermediate;Maintain a straight back and engage the core for stability.;;;0;;;75;compound;strength, hypertrophy;squat;beginner_friendly;70;65;bench squat;lifting;https://www.youtube.com/watch?v=zF81dhJ_a3Y
206;Dumbbell Bent Over Reverse Row Back;Strength;Back;Dumbbell;Rhomboids;Latissimus dorsi, Biceps brachii;Intermediate;Keep the back straight and avoid rounding the shoulders.;;;0;;;70;compound;strength, hypertrophy;horizontal_pull;plateau_breaker;75;65;reverse row;lifting;https://www.youtube.com/watch?v=kiNQu1-uUFc
556;Dumbbell Bent Over Row Back;Strength;Back;Dumbbell;Latissimus dorsi;Rhomboids, Trapezius;Intermediate;Keep back straight and pull elbows towards the ceiling.;;;2;;;70;compound;strength, hypertrophy;horizontal_pull;beginner_friendly;75;65;row;lifting;https://www.youtube.com/watch?v=lEEkICBymVQ
1120;Dumbbell Bent Over Row Back;Strength;Back;Dumbbell;Latissimus dorsi;Rhomboids, Trapezius;Intermediate;Keep back straight and pull elbows towards the ceiling.;;;0;;;70;compound;strength, hypertrophy;horizontal_pull;beginner_friendly;75;65;row;lifting;https://www.youtube.com/watch?v=VUN5YTJv4to
1246;Dumbbell Bent over Row Back;Strength;Back;Dumbbell;Latissimus dorsi;Rhomboids, Trapezius;Intermediate;Keep back straight and pull elbows towards the ceiling.;;;0;;;70;compound;strength, hypertrophy;horizontal_pull;beginner_friendly;75;65;row;lifting;https://www.youtube.com/watch?v=Djj36MJomHc
555;Dumbbell Biceps Curl Upper Arms;Strength;Upper arms;Dumbbell;Biceps brachii;Brachialis;Beginner;"Avoid using momentum; keep elbows stationary.";;;2;;;70;isolation;hypertrophy;;beginner_friendly;80;70;biceps curl;lifting;https://www.youtube.com/watch?v=4li89EYxsI4
1245;Dumbbell Biceps Curl Upper Arms;Strength;Upper arms;Dumbbell;Biceps brachii;Brachialis;Beginner;"Avoid using momentum; keep elbows stationary.";;;0;;;70;isolation;hypertrophy;;beginner_friendly;80;70;biceps curl;lifting;https://www.youtube.com/watch?v=XGK8P0hv8c4
629;Dumbbell Bulgarian Split Squat Thighs;Strength;Thighs;Dumbbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Ensure the front knee does not extend beyond the toes.;;;2;;;70;compound;strength, hypertrophy;lunge;plateau_breaker;70;65;bulgarian lunge;lifting;https://www.youtube.com/watch?v=3Ay1Jlsl-qw
887;Dumbbell burpee Cardio;Aerobic;Full Body;Dumbbell;Quadriceps;Gluteus maximus, Pectoralis major, Deltoid, Triceps brachii;Advanced;Maintain a controlled movement and engage the core for stability.;;;0;;;70;compound;endurance, strength;full_body;high_impact;75;70;burpee;calisthenics, cardio;https://www.youtube.com/watch?v=ktLjVK1M4bI
314;Dumbbell Clean and Press;Strength;Shoulders;Dumbbell;Deltoid;Trapezius, Quadriceps;Advanced;Use a controlled motion to prevent injury.;;;0;;;80;compound;strength, power;vertical_press;explosives;75;70;clean and press;lifting;https://www.youtube.com/watch?v=RyGm1m9XdVA&pp=0gcJCccJAYcqIYzv
78;Dumbbell Close Grip Curl Upper Arms;Strength;Upper arms;Dumbbell;Biceps brachii;Brachialis;Intermediate;Keep elbows close to the body to maximize bicep engagement.;;;0;;;70;isolation;hypertrophy;;beginner_friendly;65;60;close grip curl;lifting;https://www.youtube.com/watch?v=LuVRp_nf-qg
489;Dumbbell Close Grip Press Upper Arms;Strength;Upper arms;Dumbbell;Triceps brachii;Pectoralis major;Intermediate;Keep the elbows close to the body and press the dumbbells together.;;;2;;;70;compound;strength, hypertrophy;horizontal_press;beginner_friendly;70;60;Close grip press;lifting;https://www.youtube.com/watch?v=V-MORUlyAtc&pp=0gcJCccJAYcqIYzv
748;Dumbbell Close Grip Press Upper Arms;Strength;Upper arms;Dumbbell;Triceps brachii;Pectoralis major;Intermediate;Keep the elbows close to the body and press the dumbbells together.;;;0;;;70;compound;strength, hypertrophy;horizontal_press;beginner_friendly;70;60;Close grip press;lifting;https://www.youtube.com/watch?v=bPqAsZQLxFk
1244;Dumbbell Close grip Press Upper Arms;Strength;Upper arms;Dumbbell;Triceps brachii;Pectoralis major;Intermediate;Keep the elbows close to the body and press the dumbbells together.;;;0;;;70;compound;strength, hypertrophy;horizontal_press;beginner_friendly;70;60;Close grip press;lifting;https://www.youtube.com/watch?v=JNXPdrs8qxs
604;Dumbbell Concentration Curl Upper Arms;Strength;Upper arms;Dumbbell;Biceps brachii;0;Intermediate;Focus on squeezing the biceps at the top of the movement.;;;2;;;70;isolation;hypertrophy;;beginner_friendly;75;70;bicep curl;lifting;https://www.youtube.com/watch?v=Ga0a87ukLsI
1243;Dumbbell Concentration Curl Upper Arms;Strength;Upper arms;Dumbbell;Biceps brachii;0;Intermediate;Focus on squeezing the biceps at the top of the movement.;;;0;;;70;isolation;hypertrophy;;beginner_friendly;75;70;bicep curl;lifting;https://www.youtube.com/watch?v=KVmjGgZNFa0
1242;Dumbbell Cross Body Hammer Curl Forearms;Strength;Forearms;Dumbbell;Brachioradialis;Biceps brachii;Intermediate;Keep the elbows close to the body and avoid swinging.;;;0;;;60;isolation;hypertrophy;;beginner_friendly;55;50;hammer curl;lifting;https://www.youtube.com/watch?v=ysgfF3639Qo
488;Dumbbell Cross Body Hammer Curl Version 2 Upper Arms;Strength;Upper arms;Dumbbell;Brachioradialis;Biceps brachii;Intermediate;Keep the elbows close to the body and focus on the contraction.;;;2;;;60;isolation;hypertrophy;;beginner_friendly;70;50;Hammer curl;lifting;https://www.youtube.com/watch?v=Xsic2H47qGc
758;Dumbbell Cross Body Hammer Curl Version 2 Upper Arms FIX;Strength;Upper arms;Dumbbell;Brachioradialis;Biceps brachii;Intermediate;Keep the movement controlled and focus on the forearm contraction.;;;0;;;50;isolation;hypertrophy;;;60;50;Cross body curl;lifting;https://www.youtube.com/watch?v=MTiwT1oVAFQ
698;Dumbbell Cuban Press version 2 Shoulders;Strength;Shoulders;Dumbbell;Deltoid;Rotator cuff muscles;Intermediate;Perform the movement in a controlled manner and avoid swinging.;;;0;;;40;compound;strength, hypertrophy;vertical_press;plateau_breaker;60;50;cuban press;lifting;https://www.youtube.com/watch?v=WXEU8GqVtU0
335;Dumbbell Curl to Press Shoulders;Strength;Shoulders;Dumbbell;Deltoid;Biceps brachii, Triceps brachii;Intermediate;Perform the curl and press in a controlled manner.;;;0;;;65;compound;strength, hypertrophy;vertical_press;;60;55;curl to press;lifting;https://www.youtube.com/watch?v=wW5vWhE3UsU
553;Dumbbell deadlift 360 degrees Back;Strength;Back;Dumbbell;Erector spinae;Gluteus maximus, Hamstrings;Advanced;Maintain a neutral spine and engage core throughout the movement.;;;2;;;40;compound;strength, hypertrophy;hinge;plateau_breaker;55;45;deadlift;lifting;https://www.youtube.com/watch?v=z8Um6qOoiBw
554;Dumbbell Deadlift Back;Strength;Back;Dumbbell;Erector spinae;Gluteus maximus, Hamstrings;Intermediate;Focus on hip hinge and keep the dumbbells close to the body.;;;2;;;70;compound;strength, hypertrophy;hinge;beginner_friendly;70;60;deadlift;lifting;https://www.youtube.com/watch?v=Jl1qMI-LebA
1237;Dumbbell Deadlift Hips;Strength;Hips;Dumbbell;Gluteus maximus;Hamstrings;Intermediate;Keep the back straight and engage the core for stability.;;;0;;;90;compound;strength, hypertrophy;hinge;beginner_friendly;85;80;deadlift;lifting;https://www.youtube.com/watch?v=ITa8U00KfGY
567;Dumbbell Decline Bench Press Chest;Strength;Chest;Dumbbell;Pectoralis major;Triceps brachii, Deltoid anterior;Intermediate;Maintain wrist stability and control the dumbbells throughout the movement.;;;2;;;70;compound;strength, hypertrophy;horizontal_press;;70;60;decline press;lifting;https://www.youtube.com/watch?v=MfRcLZ07Jtk
1236;Dumbbell Decline Bench Press Chest;Strength;Chest;Dumbbell;Pectoralis major;Triceps brachii, Deltoid anterior;Intermediate;Maintain wrist stability and control the dumbbells throughout the movement.;;;0;;;70;compound;strength, hypertrophy;horizontal_press;;70;60;decline press;lifting;https://www.youtube.com/watch?v=MSAz8RIPgN0
1235;Dumbbell Decline Fly Chest;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior;Intermediate;Maintain a slight bend in the elbows and avoid overstretching.;;;0;;;70;isolation;hypertrophy;horizontal_press;beginner_friendly;65;70;decline fly;lifting;https://www.youtube.com/watch?v=9FrIm6rknGg
1239;Dumbbell Decline Shrug Back;Strength;Back;Dumbbell;Trapezius;Rhomboids;Intermediate;Focus on squeezing the shoulder blades together.;;;0;;;60;isolation;strength, hypertrophy;;beginner_friendly;55;50;decline shrug;lifting;https://www.youtube.com/watch?v=mWAVXkHy3pA
1238;Dumbbell Decline Triceps Extension Upper Arms;Strength;Upper Arms;Dumbbell;Triceps brachii;Anconeus;Intermediate;Ensure a full range of motion while keeping the elbows steady.;;;0;;;70;isolation;strength, hypertrophy;;beginner_friendly;65;50;triceps extension;lifting;https://www.youtube.com/watch?v=NY8tKm_k8NY
514;Dumbbell Decline Twist Fly Chest;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior, Obliques;Intermediate;Twist at the top of the movement to engage the obliques.;;;2;;;40;compound;strength, hypertrophy;horizontal_press;plateau_breaker;60;55;twist fly;lifting;https://www.youtube.com/watch?v=adFlBxIQkvI
231;Dumbbell Drag Bicep Curl Upper Arms;Strength;Upper arms;Dumbbell;Biceps brachii;Brachialis;Intermediate;Focus on the curl motion and avoid swinging the weights.;;;0;;;40;isolation;hypertrophy;;plateau_breaker;50;45;drag curl;lifting;https://www.youtube.com/watch?v=5zn3uV6tzUw
81;Dumbbell Floor Fly Chest;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior;Intermediate;Ensure a controlled motion to engage the chest effectively.;;;0;;;65;isolation;hypertrophy;horizontal_press;beginner_friendly;60;55;floor fly;lifting;https://www.youtube.com/watch?v=qqZol7zx7YI
652;Dumbbell Fly Chest;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior;Intermediate;Maintain a slight bend in the elbows and avoid overstretching.;;;2;;;70;isolation;hypertrophy;;beginner_friendly;75;65;fly;lifting;https://www.youtube.com/watch?v=Pu440X68A7E
1233;Dumbbell Fly Chest;Strength;Chest;Dumbbell;Pectoralis major;Deltoid anterior;Intermediate;Maintain a slight bend in the elbows and avoid overstretching.;;;0;;;70;isolation;hypertrophy;;beginner_friendly;75;65;fly;lifting;https://www.youtube.com/watch?v=EuEtImZXH1E
499;Dumbbell Fly on Ball Chest;Strength;Chest;Dumbbell, Stability ball;Pectoralis major;Deltoid anterior;Intermediate;Maintain a controlled movement and avoid locking the elbows.;;;2;;;60;isolation;hypertrophy;horizontal_press;beginner_friendly;60;60;Fly on ball;lifting;https://www.youtube.com/watch?v=mpSsbsNdeoY
866;Dumbbell Fly on Ball Chest;Strength;Chest;Dumbbell, Stability ball;Pectoralis major;Deltoid anterior;Intermediate;Maintain a controlled movement and avoid locking the elbows.;;;0;;;60;isolation;hypertrophy;horizontal_press;beginner_friendly;60;60;Fly on ball;lifting;https://www.youtube.com/watch?v=7i4JC7RXWS4
317;Dumbbell Front Rack Lunge Thighs;Strength;Thighs;Dumbbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Keep dumbbells stable and maintain proper form.;;;0;;;70;compound;strength, balance;lunge;plateau_breaker;65;60;front rack lunge;lifting;https://www.youtube.com/watch?v=9_bt1tICgVE
666;Dumbbell Front Raise Shoulders;Strength;Shoulders;Dumbbell;Deltoid anterior;Pectoralis major;Intermediate;Lift weights to shoulder level with a controlled motion.;;;2;;;70;isolation;hypertrophy;;beginner_friendly;70;80;front raise;lifting;https://www.youtube.com/watch?v=mpwGB3Z7e20
1231;Dumbbell Front Raise Shoulders;Strength;Shoulders;Dumbbell;Deltoid anterior;Pectoralis major;Intermediate;Lift weights to shoulder level with a controlled motion.;;;0;;;70;isolation;hypertrophy;;beginner_friendly;70;80;front raise;lifting;https://www.youtube.com/watch?v=IQq7qwiDFbY
1232;Dumbbell Front Raise version 2 Shoulders;Strength;Shoulders;Dumbbell;Deltoid anterior;Trapezius;Intermediate;Avoid swinging the weights and keep a slight bend in the elbows.;;;0;;;70;isolation;hypertrophy;;beginner_friendly;60;75;front raise;lifting;https://www.youtube.com/watch?v=qsYwW4fegoo
430;Dumbbell Front Squat Thighs;Strength;Thighs;Dumbbell;Quadriceps;Gluteus maximus, Hamstrings;Intermediate;Keep the chest up and ensure the knees track over the toes.;;;2;;;70;compound;strength, hypertrophy;squat;beginner_friendly;75;70;front squat;lifting;https://www.youtube.com/watch?v=tcB7TVIltbg
